Jahr;Todesursache;Geschlecht;Anzahl
2016;Angeb. Fehlbildungen,Deformitaeten,Chromosomenanom.;weiblich;962
2016;Angeborene Fehlbildungen des Nervensystems;maennlich;109
2016;Angeborene Fehlbildungen des Nervensystems;weiblich;86
2016;Angeborene Fehlbildungen des Kreislaufsystems;maennlich;290
2016;Angeborene Fehlbildungen des Kreislaufsystems;weiblich;278
2016;Symptome und abnorme klinische und Laborbefunde;maennlich;17148
2016;Symptome und abnorme klinische und Laborbefunde;weiblich;12746
2016;Ploetzlicher Kindstod;maennlich;81
2016;Ploetzlicher Kindstod;weiblich;56
2016;Sonst. ungenau bezeichnete u. unbek. Todesursachen;maennlich;15626
2016;Sonst. ungenau bezeichnete u. unbek. Todesursachen;weiblich;9602
2016;Aeussere Ursachen von Morbiditaet und Mortalitaet;maennlich;22643
2016;Aeussere Ursachen von Morbiditaet und Mortalitaet;weiblich;15740
2016;Unfaelle einschliesslich Spaetfolgen;maennlich;14162
2016;Unfaelle einschliesslich Spaetfolgen;weiblich;12556
2016;Transportmittelunfaelle;maennlich;2621
2016;Transportmittelunfaelle;weiblich;926
2016;Stuerze;maennlich;6721
2016;Stuerze;weiblich;7714
2016;Ertrinken und Untergehen;maennlich;336
2016;Ertrinken und Untergehen;weiblich;111
2016;Exposition gegenueber Rauch, Feuer und Flammen;maennlich;194
2016;Exposition gegenueber Rauch, Feuer und Flammen;weiblich;131
2016;Akzid. Vergiftung: schaedl. Substanzen (inkl. Exp.);maennlich;694
2016;Akzid. Vergiftung: schaedl. Substanzen (inkl. Exp.);weiblich;253
2016;Vorsaetzliche Selbstbeschaedigung;maennlich;7374
2016;Vorsaetzliche Selbstbeschaedigung;weiblich;2464
2016;Taetlicher Angriff;maennlich;189
2016;Taetlicher Angriff;weiblich;183
2016;Ereignis, dessen naehere Umstaende unbestimmt sind;maennlich;890
2016;Ereignis, dessen naehere Umstaende unbestimmt sind;weiblich;523
2016;Insgesamt;maennlich;448304
2016;Insgesamt;weiblich;462598
2017;Bestimmte infektioese und parasitaere Krankheiten;maennlich;8193
2017;Bestimmte infektioese und parasitaere Krankheiten;weiblich;9092
2017;Tuberkulose einschliesslich ihrer Folgezustaende;maennlich;171
2017;Tuberkulose einschliesslich ihrer Folgezustaende;weiblich;117
2017;Meningokokkeninfektion;maennlich;13
2017;Meningokokkeninfektion;weiblich;14
2017;Virushepatitis;maennlich;418
2017;Virushepatitis;weiblich;320
2017;HIV-Krankheit;maennlich;243
2017;HIV-Krankheit;weiblich;68
2017;Neubildungen;maennlich;126998
2017;Neubildungen;weiblich;108688
2017;Boesartige Neubildungen (BN);maennlich;123126
2017;Boesartige Neubildungen (BN);weiblich;104469
2017;BN der Lippe, der Mundhoehle und des Pharynx;maennlich;3963
2017;BN der Lippe, der Mundhoehle und des Pharynx;weiblich;1402
2017;BN des Oesophagus;maennlich;4266
2017;BN des Oesophagus;weiblich;1233
2017;BN des Magens;maennlich;5266
2017;BN des Magens;weiblich;3700
2017;BN des Dickdarms;maennlich;8043
2017;BN des Dickdarms;weiblich;7672
2017;BN des Rektums, des Anus und am Rektosigmoid;maennlich;4703
2017;BN des Rektums, des Anus und am Rektosigmoid;weiblich;3281
2017;BN der Leber, der Gallenwege und des Pankreas;maennlich;15887
2017;BN der Leber, der Gallenwege und des Pankreas;weiblich;13827
2017;BN der Leber und der intrahepatischen Gallengaenge;maennlich;5213
2017;BN der Leber und der intrahepatischen Gallengaenge;weiblich;2697
2017;BN des Pankreas;maennlich;8947
2017;BN des Pankreas;weiblich;9058
2017;BN d. Larynx, d. Trachea, d. Bronchien u. d. Lunge;maennlich;29874
2017;BN d. Larynx, d. Trachea, d. Bronchien u. d. Lunge;weiblich;16582
2017;BN der Bronchien und der Lunge;maennlich;28664
2017;BN der Bronchien und der Lunge;weiblich;16368
2017;Melanom und sonstige boesartige Neubild. der Haut;maennlich;2120
2017;Melanom und sonstige boesartige Neubild. der Haut;weiblich;1644
2017;Boesartiges Melanom der Haut;maennlich;1593
2017;Boesartiges Melanom der Haut;weiblich;1242
2017;BN der Brustdruese;maennlich;192
2017;BN der Brustdruese;weiblich;18398
2017;BN der Genital- und Harnorgane;maennlich;24696
2017;BN der Genital- und Harnorgane;weiblich;16272
2017;BN der Cervix uteri;maennlich;NA
2017;BN der Cervix uteri;weiblich;1587
2017;BN des Corpus uteri u. Uterus, Teil n.n. bezeichn.;maennlich;NA
2017;BN des Corpus uteri u. Uterus, Teil n.n. bezeichn.;weiblich;2707
2017;BN des Ovars;maennlich;NA
2017;BN des Ovars;weiblich;5373
2017;BN der Prostata;maennlich;14318
2017;BN der Prostata;weiblich;NA
2017;BN der Niere, ausgenommen Nierenbecken;maennlich;3155
2017;BN der Niere, ausgenommen Nierenbecken;weiblich;1985
2017;BN der Harnblase;maennlich;3848
2017;BN der Harnblase;weiblich;1858
2017;BN d. lymphat., blutbild. u. verwandten Gewebes;maennlich;10761
2017;BN d. lymphat., blutbild. u. verwandten Gewebes;weiblich;8776
2017;Leukaemie;maennlich;4521
2017;Leukaemie;weiblich;3653
2017;Gutartige Neubildungen;maennlich;304
2017;Gutartige Neubildungen;weiblich;464
2017;Krankheiten des Blutes u. der blutbildenden Organe;maennlich;1631
2017;Krankheiten des Blutes u. der blutbildenden Organe;weiblich;2053
2017;Endokrine, Ernaehrungs- u. Stoffwechselkrankheiten;maennlich;15120
2017;Endokrine, Ernaehrungs- u. Stoffwechselkrankheiten;weiblich;18788
2017;Diabetes mellitus;maennlich;11412
2017;Diabetes mellitus;weiblich;13443
2017;Psychische und Verhaltensstoerungen;maennlich;19992
2017;Psychische und Verhaltensstoerungen;weiblich;32645
2017;Psychische und Verhaltensstoerungen durch Alkohol;maennlich;4031
2017;Psychische und Verhaltensstoerungen durch Alkohol;weiblich;1081
2017;Psych. u. Verhaltensstoerungen d.a.psychotr. Subst.;maennlich;534
2017;Psych. u. Verhaltensstoerungen d.a.psychotr. Subst.;weiblich;137
2017;Krankheiten d. Nervensystems u. d. Sinnesorgane;maennlich;16351
2017;Krankheiten d. Nervensystems u. d. Sinnesorgane;weiblich;16042
2017;Meningitis;maennlich;60
2017;Meningitis;weiblich;66
2017;Krankheiten des Kreislaufsystems;maennlich;156177
2017;Krankheiten des Kreislaufsystems;weiblich;188347
2017;Hypertonie (Hochdruckkrankheit);maennlich;13700
2017;Hypertonie (Hochdruckkrankheit);weiblich;29878
2017;Ischaemische Herzkrankheiten;maennlich;68794
2017;Ischaemische Herzkrankheiten;weiblich;56820
2017;Akuter oder rezidivierender Myokardinfarkt;maennlich;27130
2017;Akuter oder rezidivierender Myokardinfarkt;weiblich;19836
2017;Sonstige Formen der Herzkrankheit;maennlich;32002
2017;Sonstige Formen der Herzkrankheit;weiblich;46556
2017;Sonstige Krankheiten des Endokards;maennlich;5784
2017;Sonstige Krankheiten des Endokards;weiblich;8122
2017;Zerebrovaskulaere Krankheiten;maennlich;23780
2017;Zerebrovaskulaere Krankheiten;weiblich;31624
2017;Schlaganfall, nicht als Blutung oder Infarkt bez.;maennlich;4898
2017;Schlaganfall, nicht als Blutung oder Infarkt bez.;weiblich;7689
2017;Krankheiten der Arterien, Arteriolen und Kapillare;maennlich;6225
2017;Krankheiten der Arterien, Arteriolen und Kapillare;weiblich;6515
2017;Krankheiten des Atmungssystems;maennlich;36210
2017;Krankheiten des Atmungssystems;weiblich;32198
2017;Grippe;maennlich;617
2017;Grippe;weiblich;559
2017;Pneumonie;maennlich;9716
2017;Pneumonie;weiblich;9862
2017;Chronische Krankheiten der unteren Atemwege;maennlich;19104
2017;Chronische Krankheiten der unteren Atemwege;weiblich;16409
2017;Asthma;maennlich;324
2017;Asthma;weiblich;647
2017;COVID-19, Virus nachgewiesen;maennlich;NA
2017;COVID-19, Virus nachgewiesen;weiblich;NA
2017;COVID-19, Virus nicht nachgewiesen;maennlich;NA
2017;COVID-19, Virus nicht nachgewiesen;weiblich;NA
2017;Krankheiten des Verdauungssystems;maennlich;21747
2017;Krankheiten des Verdauungssystems;weiblich;19291
2017;Ulcus ventriculi, duodeni, pepticum, pept. jejuni;maennlich;1150
2017;Ulcus ventriculi, duodeni, pepticum, pept. jejuni;weiblich;1178
2017;Krankheiten der Leber;maennlich;10381
2017;Krankheiten der Leber;weiblich;5491
2017;Alkoh.Leberkh.,Chron.Hepatitis,Leberfibr.u.-zirr.;maennlich;9599
2017;Alkoh.Leberkh.,Chron.Hepatitis,Leberfibr.u.-zirr.;weiblich;4723
2017;Krankheiten der Haut und der Unterhaut;maennlich;599
2017;Krankheiten der Haut und der Unterhaut;weiblich;966
2017;Krankh. des Muskel-Skelett-Systems u. Bindegewebes;maennlich;1753
2017;Krankh. des Muskel-Skelett-Systems u. Bindegewebes;weiblich;3059
2017;Chronische Polyarthritis und Arthrose;maennlich;403
2017;Chronische Polyarthritis und Arthrose;weiblich;820
2017;Krankheiten des Urogenitalsystems;maennlich;10532
2017;Krankheiten des Urogenitalsystems;weiblich;12939
2017;Krankheiten der Niere;maennlich;7842
2017;Krankheiten der Niere;weiblich;9774
2017;Schwangerschaft, Geburt und Wochenbett;maennlich;NA
2017;Schwangerschaft, Geburt und Wochenbett;weiblich;22
2017;Best.Zustaende mit Ursprung in der Perinatalperiode;maennlich;838
2017;Best.Zustaende mit Ursprung in der Perinatalperiode;weiblich;645
2017;Angeb. Fehlbildungen,Deformitaeten,Chromosomenanom.;maennlich;1076
2017;Angeb. Fehlbildungen,Deformitaeten,Chromosomenanom.;weiblich;994
2017;Angeborene Fehlbildungen des Nervensystems;maennlich;87
2017;Angeborene Fehlbildungen des Nervensystems;weiblich;93
2017;Angeborene Fehlbildungen des Kreislaufsystems;maennlich;327
2017;Angeborene Fehlbildungen des Kreislaufsystems;weiblich;283
2017;Symptome und abnorme klinische und Laborbefunde;maennlich;17006
2017;Symptome und abnorme klinische und Laborbefunde;weiblich;12423
2017;Ploetzlicher Kindstod;maennlich;73
2017;Ploetzlicher Kindstod;weiblich;57
2017;Sonst. ungenau bezeichnete u. unbek. Todesursachen;maennlich;15534
2017;Sonst. ungenau bezeichnete u. unbek. Todesursachen;weiblich;9634
2017;Aeussere Ursachen von Morbiditaet und Mortalitaet;maennlich;23538
2017;Aeussere Ursachen von Morbiditaet und Mortalitaet;weiblich;16315
2017;Unfaelle einschliesslich Spaetfolgen;maennlich;15221
2017;Unfaelle einschliesslich Spaetfolgen;weiblich;13203
2017;Transportmittelunfaelle;maennlich;2514
2017;Transportmittelunfaelle;weiblich;893
2017;Stuerze;maennlich;6979
2017;Stuerze;weiblich;7699
2017;Ertrinken und Untergehen;maennlich;277
2017;Ertrinken und Untergehen;weiblich;105
2017;Exposition gegenueber Rauch, Feuer und Flammen;maennlich;212
2017;Exposition gegenueber Rauch, Feuer und Flammen;weiblich;123
2017;Akzid. Vergiftung: schaedl. Substanzen (inkl. Exp.);maennlich;815
2017;Akzid. Vergiftung: schaedl. Substanzen (inkl. Exp.);weiblich;281
2017;Vorsaetzliche Selbstbeschaedigung;maennlich;6985
2017;Vorsaetzliche Selbstbeschaedigung;weiblich;2250
2017;Taetlicher Angriff;maennlich;182
2017;Taetlicher Angriff;weiblich;170
2017;Ereignis, dessen naehere Umstaende unbestimmt sind;maennlich;1123
2017;Ereignis, dessen naehere Umstaende unbestimmt sind;weiblich;677
2017;Insgesamt;maennlich;457756
2017;Insgesamt;weiblich;474507
2018;Bestimmte infektioese und parasitaere Krankheiten;maennlich;8486
2018;Bestimmte infektioese und parasitaere Krankheiten;weiblich;9311
2018;Tuberkulose einschliesslich ihrer Folgezustaende;maennlich;187
2018;Tuberkulose einschliesslich ihrer Folgezustaende;weiblich;104
2018;Meningokokkeninfektion;maennlich;14
2018;Meningokokkeninfektion;weiblich;15
2018;Virushepatitis;maennlich;381
2018;Virushepatitis;weiblich;293
2018;HIV-Krankheit;maennlich;243
2018;HIV-Krankheit;weiblich;51
2018;Neubildungen;maennlich;128749
2018;Neubildungen;weiblich;109596
2018;Boesartige Neubildungen (BN);maennlich;124810
2018;Boesartige Neubildungen (BN);weiblich;105221
2018;BN der Lippe, der Mundhoehle und des Pharynx;maennlich;3970
2018;BN der Lippe, der Mundhoehle und des Pharynx;weiblich;1442
2018;BN des Oesophagus;maennlich;4278
2018;BN des Oesophagus;weiblich;1358
2018;BN des Magens;maennlich;5187
2018;BN des Magens;weiblich;3674
2018;BN des Dickdarms;maennlich;8261
2018;BN des Dickdarms;weiblich;7687
2018;BN des Rektums, des Anus und am Rektosigmoid;maennlich;4869
2018;BN des Rektums, des Anus und am Rektosigmoid;weiblich;3388
2018;BN der Leber, der Gallenwege und des Pankreas;maennlich;16196
2018;BN der Leber, der Gallenwege und des Pankreas;weiblich;13849
2018;BN der Leber und der intrahepatischen Gallengaenge;maennlich;5301
2018;BN der Leber und der intrahepatischen Gallengaenge;weiblich;2689
2018;BN des Pankreas;maennlich;9189
2018;BN des Pankreas;weiblich;9143
2018;BN d. Larynx, d. Trachea, d. Bronchien u. d. Lunge;maennlich;29566
2018;BN d. Larynx, d. Trachea, d. Bronchien u. d. Lunge;weiblich;16717
2018;BN der Bronchien und der Lunge;maennlich;28350
2018;BN der Bronchien und der Lunge;weiblich;16503
2018;Melanom und sonstige boesartige Neubild. der Haut;maennlich;2302
2018;Melanom und sonstige boesartige Neubild. der Haut;weiblich;1606
2018;Boesartiges Melanom der Haut;maennlich;1766
2018;Boesartiges Melanom der Haut;weiblich;1176
2018;BN der Brustdruese;maennlich;195
2018;BN der Brustdruese;weiblich;18591
2018;BN der Genital- und Harnorgane;maennlich;25436
2018;BN der Genital- und Harnorgane;weiblich;16221
2018;BN der Cervix uteri;maennlich;NA
2018;BN der Cervix uteri;weiblich;1612
2018;BN des Corpus uteri u. Uterus, Teil n.n. bezeichn.;maennlich;NA
2018;BN des Corpus uteri u. Uterus, Teil n.n. bezeichn.;weiblich;2631
2018;BN des Ovars;maennlich;NA
2018;BN des Ovars;weiblich;5326
2018;BN der Prostata;maennlich;14963
2018;BN der Prostata;weiblich;NA
2018;BN der Niere, ausgenommen Nierenbecken;maennlich;3108
2018;BN der Niere, ausgenommen Nierenbecken;weiblich;1931
2018;BN der Harnblase;maennlich;3862
2018;BN der Harnblase;weiblich;1840
2018;BN d. lymphat., blutbild. u. verwandten Gewebes;maennlich;10973
2018;BN d. lymphat., blutbild. u. verwandten Gewebes;weiblich;8940
2018;Leukaemie;maennlich;4588
2018;Leukaemie;weiblich;3682
2018;Gutartige Neubildungen;maennlich;316
2018;Gutartige Neubildungen;weiblich;449
2018;Krankheiten des Blutes u. der blutbildenden Organe;maennlich;1622
2018;Krankheiten des Blutes u. der blutbildenden Organe;weiblich;2159
2018;Endokrine, Ernaehrungs- u. Stoffwechselkrankheiten;maennlich;15596
2018;Endokrine, Ernaehrungs- u. Stoffwechselkrankheiten;weiblich;19044
2018;Diabetes mellitus;maennlich;11652
2018;Diabetes mellitus;weiblich;13204
2018;Psychische und Verhaltensstoerungen;maennlich;21726
2018;Psychische und Verhaltensstoerungen;weiblich;36327
2018;Psychische und Verhaltensstoerungen durch Alkohol;maennlich;3992
2018;Psychische und Verhaltensstoerungen durch Alkohol;weiblich;1111
2018;Psych. u. Verhaltensstoerungen d.a.psychotr. Subst.;maennlich;557
2018;Psych. u. Verhaltensstoerungen d.a.psychotr. Subst.;weiblich;167
2018;Krankheiten d. Nervensystems u. d. Sinnesorgane;maennlich;17578
2018;Krankheiten d. Nervensystems u. d. Sinnesorgane;weiblich;17314
2018;Meningitis;maennlich;65
2018;Meningitis;weiblich;75
2018;Krankheiten des Kreislaufsystems;maennlich;157282
2018;Krankheiten des Kreislaufsystems;weiblich;187992
2018;Hypertonie (Hochdruckkrankheit);maennlich;14296
2018;Hypertonie (Hochdruckkrankheit);weiblich;29979
2018;Ischaemische Herzkrankheiten;maennlich;68174
2018;Ischaemische Herzkrankheiten;weiblich;55801
2018;Akuter oder rezidivierender Myokardinfarkt;maennlich;26884
2018;Akuter oder rezidivierender Myokardinfarkt;weiblich;19323
2018;Sonstige Formen der Herzkrankheit;maennlich;32310
2018;Sonstige Formen der Herzkrankheit;weiblich;46656
2018;Sonstige Krankheiten des Endokards;maennlich;6325
2018;Sonstige Krankheiten des Endokards;weiblich;8587
2018;Zerebrovaskulaere Krankheiten;maennlich;23759
2018;Zerebrovaskulaere Krankheiten;weiblich;31528
2018;Schlaganfall, nicht als Blutung oder Infarkt bez.;maennlich;4722
2018;Schlaganfall, nicht als Blutung oder Infarkt bez.;weiblich;7302
2018;Krankheiten der Arterien, Arteriolen und Kapillare;maennlich;6426
2018;Krankheiten der Arterien, Arteriolen und Kapillare;weiblich;6483
2018;Krankheiten des Atmungssystems;maennlich;38253
2018;Krankheiten des Atmungssystems;weiblich;33466
2018;Grippe;maennlich;1528
2018;Grippe;weiblich;1501
2018;Pneumonie;maennlich;10248
2018;Pneumonie;weiblich;9979
2018;Chronische Krankheiten der unteren Atemwege;maennlich;19561
2018;Chronische Krankheiten der unteren Atemwege;weiblich;16776
2018;Asthma;maennlich;360
2018;Asthma;weiblich;674
2018;COVID-19, Virus nachgewiesen;maennlich;NA
2018;COVID-19, Virus nachgewiesen;weiblich;NA
2018;COVID-19, Virus nicht nachgewiesen;maennlich;NA
2018;COVID-19, Virus nicht nachgewiesen;weiblich;NA
2018;Krankheiten des Verdauungssystems;maennlich;21904
2018;Krankheiten des Verdauungssystems;weiblich;19170
2018;Ulcus ventriculi, duodeni, pepticum, pept. jejuni;maennlich;1192
2018;Ulcus ventriculi, duodeni, pepticum, pept. jejuni;weiblich;1234
2018;Krankheiten der Leber;maennlich;10302
2018;Krankheiten der Leber;weiblich;5476
2018;Alkoh.Leberkh.,Chron.Hepatitis,Leberfibr.u.-zirr.;maennlich;9500
2018;Alkoh.Leberkh.,Chron.Hepatitis,Leberfibr.u.-zirr.;weiblich;4670
2018;Krankheiten der Haut und der Unterhaut;maennlich;599
2018;Krankheiten der Haut und der Unterhaut;weiblich;998
2018;Krankh. des Muskel-Skelett-Systems u. Bindegewebes;maennlich;1911
2018;Krankh. des Muskel-Skelett-Systems u. Bindegewebes;weiblich;3302
2018;Chronische Polyarthritis und Arthrose;maennlich;432
2018;Chronische Polyarthritis und Arthrose;weiblich;908
2018;Krankheiten des Urogenitalsystems;maennlich;11004
2018;Krankheiten des Urogenitalsystems;weiblich;13715
2018;Krankheiten der Niere;maennlich;8063
2018;Krankheiten der Niere;weiblich;10339
2018;Schwangerschaft, Geburt und Wochenbett;maennlich;NA
2018;Schwangerschaft, Geburt und Wochenbett;weiblich;25
2018;Best.Zustaende mit Ursprung in der Perinatalperiode;maennlich;847
2018;Best.Zustaende mit Ursprung in der Perinatalperiode;weiblich;617
2018;Angeb. Fehlbildungen,Deformitaeten,Chromosomenanom.;maennlich;1098
2018;Angeb. Fehlbildungen,Deformitaeten,Chromosomenanom.;weiblich;1036
2018;Angeborene Fehlbildungen des Nervensystems;maennlich;71
2018;Angeborene Fehlbildungen des Nervensystems;weiblich;95
2018;Angeborene Fehlbildungen des Kreislaufsystems;maennlich;297
2018;Angeborene Fehlbildungen des Kreislaufsystems;weiblich;309
2018;Symptome und abnorme klinische und Laborbefunde;maennlich;18868
2018;Symptome und abnorme klinische und Laborbefunde;weiblich;13725
2018;Ploetzlicher Kindstod;maennlich;73
2018;Ploetzlicher Kindstod;weiblich;46
2018;Sonst. ungenau bezeichnete u. unbek. Todesursachen;maennlich;17270
2018;Sonst. ungenau bezeichnete u. unbek. Todesursachen;weiblich;10718
2018;Aeussere Ursachen von Morbiditaet und Mortalitaet;maennlich;24509
2018;Aeussere Ursachen von Morbiditaet und Mortalitaet;weiblich;17045
2018;Unfaelle einschliesslich Spaetfolgen;maennlich;16007
2018;Unfaelle einschliesslich Spaetfolgen;weiblich;13867
2018;Transportmittelunfaelle;maennlich;2739
2018;Transportmittelunfaelle;weiblich;883
2018;Stuerze;maennlich;7768
2018;Stuerze;weiblich;8433
2018;Ertrinken und Untergehen;maennlich;321
2018;Ertrinken und Untergehen;weiblich;123
2018;Exposition gegenueber Rauch, Feuer und Flammen;maennlich;194
2018;Exposition gegenueber Rauch, Feuer und Flammen;weiblich;112
2018;Akzid. Vergiftung: schaedl. Substanzen (inkl. Exp.);maennlich;806
2018;Akzid. Vergiftung: schaedl. Substanzen (inkl. Exp.);weiblich;314
2018;Vorsaetzliche Selbstbeschaedigung;maennlich;7111
2018;Vorsaetzliche Selbstbeschaedigung;weiblich;2285
2018;Taetlicher Angriff;maennlich;169
2018;Taetlicher Angriff;weiblich;166
2018;Ereignis, dessen naehere Umstaende unbestimmt sind;maennlich;1181
2018;Ereignis, dessen naehere Umstaende unbestimmt sind;weiblich;709
2018;Insgesamt;maennlich;470032
2018;Insgesamt;weiblich;484842
2019;Bestimmte infektioese und parasitaere Krankheiten;maennlich;7895
2019;Bestimmte infektioese und parasitaere Krankheiten;weiblich;8299
